to_pickup_time,to_delivery_time,active_minutes,vehicle_code,weather_code,prep_time,period,capacity,order_size,available_capacity,batch_size,batch_time,batch_distance,local_demand,global_demand,target_time_min
7.595113210870933,10.784391963637145,12,2,0,7,1,2,1,1,1,15.748208463463534,3.7698446002862753,3,12,18.34062924140733
7.654912207626179,1.73799725673654,98,3,0,9,1,4,1,3,2,18.137652742107633,8.602509798371118,0,48,17.914455788769995
16.05017571325331,4.4046533332743225,130,1,2,13,3,1,1,0,0,0.0,0.0,4,22,21.451317603823348
6.342915828614909,6.319439903426617,259,2,2,10,1,3,3,0,2,22.497570658937644,3.9499167888220557,3,47,21.848809715173772
6.466421348769733,8.367585338522396,43,1,2,13,3,3,2,1,1,32.637651318585625,4.963070917676417,0,12,32.40542128655944
2.9233166915155873,7.605007762534848,196,3,0,11,2,4,3,1,0,0.0,0.0,0,37,18.697635969250893
22.82402460963635,16.15386330302018,237,1,1,13,1,3,1,2,2,59.151189162319255,7.846950703911869,4,41,59.03010088102697
14.59877140247511,17.102404497180625,70,1,2,9,3,2,2,0,0,0.0,0.0,0,36,31.80012857465971
2.9207008190715804,2.356830218911683,10,3,2,11,3,4,2,2,2,17.925804664912768,5.595827602670337,3,31,17.49533172754417
11.687253123211022,1.13723272542999,288,2,0,7,2,1,3,-2,0,0.0,0.0,3,21,13.276897465745241
1.890088945097035,3.0711604446757264,41,2,1,11,3,4,2,2,2,34.10017269147713,7.885540760017327,4,23,33.652487268904515
4.749946892029683,2.696862934233133,13,3,0,6,3,3,1,2,1,7.062728318095941,2.209990734150603,0,29,7.495488829718209
4.4118262194935625,8.928694393175858,189,3,1,5,2,1,2,-1,0,0.0,0.0,3,41,14.028436926270583
4.301024068404598,6.257487130759982,138,3,2,7,1,4,2,2,2,17.633901440500274,5.722100734545713,1,41,17.94898709949388
16.839229210386147,4.279849782688198,43,1,2,9,0,2,3,-1,0,0.0,0.0,5,40,20.13904582208851
3.2563180978292614,5.2393842688043,297,2,0,8,3,3,2,1,1,18.680267659211307,2.7441019874718053,1,17,17.777445252820023
7.555129270913568,7.137762094064807,141,2,2,7,1,3,1,2,1,14.98351198312804,3.8958894041516756,0,45,15.02968752450356
0.938580948545595,6.805890642987585,245,2,1,6,2,4,1,3,2,31.526108465227196,7.710569430969487,1,17,31.60782113719198
3.9982461813997507,2.3777203233000623,219,2,1,13,2,3,2,1,2,30.85442099828442,7.210588572928675,3,28,30.863838467967444
1.0568187786060097,4.959856413431333,101,3,1,6,1,4,3,1,1,21.71529803703222,7.266785734754509,5,46,22.517896388817082
7.870794346024378,8.587634387198035,224,2,2,11,2,1,2,-1,0,0.0,0.0,5,30,20.012539000686903
3.4164398551251973,10.097612157271435,295,2,2,14,0,1,3,-2,0,0.0,0.0,4,38,24.259597041850665
8.867669818319476,8.001582889122332,170,2,1,12,2,3,1,2,1,14.867227828874622,4.19159293564302,3,15,19.869820511121894
2.410293910469775,12.281937360063203,211,2,2,13,2,1,1,0,0,0.0,0.0,3,50,24.820734753155932
9.641974219376165,5.6468561714013825,14,1,1,9,3,2,2,0,0,0.0,0.0,4,36,14.452786993825402
5.190826941408505,10.268994753557445,149,3,1,6,1,3,3,0,1,6.627814597965976,2.3720315605011644,0,27,16.07854935428581
4.890487118450697,8.119577598874269,300,2,2,9,3,4,1,3,3,49.833593738475344,9.027933338118427,1,41,49.47043328761996
11.9407879887186,2.3071863187388852,7,2,2,6,1,2,2,0,0,0.0,0.0,0,40,14.152329575934587
3.079656756520227,3.30888923319768,162,2,2,6,2,4,2,2,0,0.0,0.0,1,50,8.961895695600774
4.906185578969187,8.81706238097821,85,2,0,6,3,3,3,0,0,0.0,0.0,2,32,14.325353520738565
3.387361891154001,3.4672166884013333,195,3,0,7,1,2,1,1,0,0.0,0.0,3,50,11.302980800505138
22.857336260716796,12.79055033053298,226,1,0,9,2,3,3,0,1,29.878080003031734,3.5245268116465236,1,34,35.32062312222446
3.817307453640905,5.289190139636805,25,3,0,15,3,4,2,2,1,3.5275178999632963,1.0754005181616633,5,18,20.43300903436352
5.209208043503027,4.173370535064853,67,3,1,12,2,1,1,0,0,0.0,0.0,3,21,15.743950072407626
11.824460876810184,13.475437422702441,151,2,1,13,1,3,2,1,0,0.0,0.0,1,24,28.077713511251105
12.657062081737037,5.877843279938537,135,1,1,13,1,1,2,-1,0,0.0,0.0,5,26,19.19937729249301
1.5039904695217432,6.504475049767609,167,3,2,8,0,2,2,0,1,11.221785981859238,3.507680593127703,3,17,14.439796150134848
14.953552605031245,4.9202658717096766,300,2,2,15,3,2,3,-1,1,16.570597991443666,4.042770509511178,3,25,19.82751597874654
8.314385312441791,5.914623155165012,97,2,1,15,0,1,2,-1,0,0.0,0.0,0,23,21.34571913917998
4.388987250940917,19.637272363687433,35,1,2,8,3,2,1,1,0,0.0,0.0,2,19,28.200732212909642
24.36311130014778,17.496816239797084,13,1,0,7,3,2,3,-1,0,0.0,0.0,4,30,41.9846407012148
8.163823495277319,2.710873410130506,185,2,1,6,1,1,3,-2,0,0.0,0.0,4,12,10.811139982324832
4.426866977312384,6.928901205235528,218,2,1,15,0,1,1,0,0,0.0,0.0,0,15,22.57887561349637
5.688037843163564,6.475811037192024,271,2,1,14,3,3,3,0,0,0.0,0.0,5,17,21.723435066329312
8.52804674761175,1.7514010802930777,173,2,0,8,2,4,2,2,2,28.894299397244218,5.542432755894331,4,13,28.60079438038719
1.4810136972258887,4.299342347390422,26,3,1,10,3,3,3,0,2,11.759739007913838,2.975105392169441,4,45,13.484313935588611
9.285341121448454,16.740804531049548,179,2,1,7,3,1,2,-1,0,0.0,0.0,5,35,25.990125976460227
5.617170950516962,18.360869672447585,174,2,1,13,3,2,1,1,0,0.0,0.0,0,19,31.709393152284022
1.6069955933993727,10.400375640145272,212,2,2,15,2,3,2,1,1,11.499598993274592,2.6357131394605493,0,24,24.70176118374773
7.426780660784923,7.975046064608142,167,2,1,8,3,1,1,0,0,0.0,0.0,1,18,16.669808230094034
11.962979177875523,4.455721115318735,223,1,2,10,3,1,1,0,0,0.0,0.0,2,46,16.260586996424248
5.039255649533261,2.590364990036908,235,3,0,11,3,3,1,2,0,0.0,0.0,3,47,13.826353654643173
4.5898838534589546,19.230051575395834,261,1,0,8,3,1,2,-1,0,0.0,0.0,2,32,26.691715522468662
6.432357013030968,4.210934342830846,78,3,0,7,1,1,2,-1,0,0.0,0.0,3,39,11.548042930653653
6.723951267670604,5.997885997194331,161,2,2,14,2,2,3,-1,1,12.173567506508569,0.8521006459361246,0,13,19.856894128490108
6.057805037611515,9.303481420075366,236,2,2,6,2,1,3,-2,0,0.0,0.0,5,22,15.61345655246352
0.9014784202165548,3.5205792291125113,88,3,0,6,3,1,2,-1,0,0.0,0.0,3,43,10.529596947092678
9.584945195337635,5.212558474139984,171,1,2,11,2,1,2,-1,0,0.0,0.0,3,28,16.34952733093932
1.5307010209653915,8.498828628142235,72,3,2,7,1,3,2,1,2,14.457762108607309,4.234850763912835,4,15,14.448098661371096
15.474716868638808,8.921113007930499,115,1,1,7,3,2,1,1,0,0.0,0.0,4,44,24.24244590971933
2.1077369472301792,26.850302111377612,83,1,1,14,2,2,1,1,0,0.0,0.0,5,38,39.94447829359332
7.037298562269113,14.33725148670016,119,2,2,14,3,2,2,0,1,22.1500038433336,6.743286951080435,2,34,28.088752658813153
2.2968976096405944,4.265633367632979,246,3,0,14,3,3,1,2,2,11.86657480244934,3.7795503064267475,3,13,18.996510408915807
3.083358005498046,2.053942368268173,171,3,0,8,3,2,1,1,1,6.042175216189177,2.5782476690734475,0,26,10.106573900558132
7.273385043413696,24.1390368929986,154,1,1,11,3,1,1,0,0,0.0,0.0,4,39,35.16264216429183
4.552576155264164,5.521030872574517,73,3,0,15,2,3,3,0,0,0.0,0.0,4,36,20.805952854667602
9.129146288878454,4.478849866610178,10,3,2,13,2,4,3,1,3,48.84486044280041,17.83220362932442,5,40,49.11399054588932
13.59444171582528,17.716533024432064,102,1,0,12,3,1,1,0,0,0.0,0.0,3,44,31.261998257048777
18.50359468090024,7.137478642437785,188,1,1,5,3,4,3,1,3,61.93867009620383,6.017463595479457,5,37,61.25124501423973
5.896659991272168,3.829091288180982,29,3,1,10,3,1,3,-2,0,0.0,0.0,4,20,13.149622188929627
7.289402581153486,6.023405197212431,187,3,0,5,1,3,1,2,2,17.048551061650304,8.236423175439764,5,21,17.840435555057265
3.909160253138517,1.142620280458064,146,3,0,9,2,4,3,1,0,0.0,0.0,3,21,10.002928501575491
7.5966143445735295,25.63213054861572,281,1,2,10,3,3,3,0,2,75.87348477066936,8.52018308579631,4,33,75.59311775827356
3.6967724198067393,4.00245187102372,245,3,2,6,3,4,2,2,0,0.0,0.0,1,30,10.233690108828934
6.022276012605007,2.295759678772318,221,1,0,13,2,1,3,-2,0,0.0,0.0,2,20,15.01185750717457
11.877415240621042,1.9914736971171125,282,1,1,13,1,3,2,1,2,36.487960657704505,2.997363961676405,0,12,37.07810398808055
12.960917888809947,23.72962413436797,254,1,2,14,2,3,2,1,0,0.0,0.0,5,35,37.71726331159631
6.808321007506519,3.782307774590699,73,3,1,12,1,3,2,1,1,15.606384653495201,5.283756239460181,3,17,15.900879603564812
2.9305929388408853,5.372011465086857,167,1,0,11,3,3,3,0,2,36.52641600558172,4.104811345613512,4,40,36.09469609332564
7.604186311678692,3.616689952957911,23,2,1,9,3,4,3,1,2,27.120978688342888,5.418878712465544,2,19,27.093896657046
4.754491885827287,4.789051354329559,233,3,1,7,3,2,3,-1,1,15.27816810728369,5.769257552461049,2,42,16.46441047652279
3.73863235234821,5.722987772917286,213,1,2,5,3,3,2,1,2,40.89696983870307,4.419414797458304,3,19,41.10993495092726
3.092229386972494,6.934242137543251,77,2,1,8,2,4,1,3,3,53.96586594002185,8.545891902857374,5,26,54.273681663611384
3.593135774245961,4.9598000747859565,106,3,1,8,3,4,2,2,2,21.763156901674506,6.307786844801273,2,38,21.82058530830473
12.955916744131292,13.843360517581802,55,1,1,9,3,2,3,-1,0,0.0,0.0,5,24,26.63810603699312
11.815054269097082,12.906556313086332,243,2,0,7,2,4,1,3,2,36.02014203240279,6.503382736012033,1,12,35.47304830530953
9.298256692832954,6.9737760543696465,54,3,1,9,0,3,1,2,2,22.17991402968742,9.653647648653525,0,31,22.25884833641514
4.858860466539825,4.444200267602543,44,2,2,15,3,4,2,2,1,17.919542326080794,2.9844380807065027,2,29,19.622204300070937
3.4002228156118193,6.455042248276494,157,2,0,8,2,2,1,1,1,7.724031780022528,0.8939407139319959,1,40,13.405963052774784
6.246336095564258,5.773781728925142,111,3,2,13,3,2,2,0,0,0.0,0.0,4,38,18.529293593832655
2.586926045594778,4.867904281113738,76,3,2,13,1,2,3,-1,0,0.0,0.0,5,23,17.1380337646954
3.603173218658697,3.4339480433350262,233,2,2,5,1,1,2,-1,0,0.0,0.0,2,11,8.412508207716565
21.82922489648581,11.767626990487663,277,1,2,5,3,1,2,-1,0,0.0,0.0,3,12,33.47480795225461
9.612566350813367,5.904506107684288,193,2,1,15,3,4,2,2,1,16.225261268022823,2.95816930806685,5,24,20.835521404538127
17.66926519568612,7.0735146575260455,126,1,1,13,2,4,2,2,0,0.0,0.0,0,36,24.320014302890556
6.433124107464887,9.332267224514098,24,2,0,6,2,2,1,1,0,0.0,0.0,4,23,16.561927419677975
6.900507445056829,7.331954603988273,164,3,1,8,2,2,3,-1,0,0.0,0.0,3,29,14.769237922496576
8.575050222036658,3.901700059732312,253,3,1,7,2,1,3,-2,0,0.0,0.0,5,34,12.947145017378546
10.05692571163825,7.1593620815676715,123,2,2,11,3,2,1,1,1,4.6351662182819595,1.517748835872221,1,26,17.97497320907133
14.666563130659332,22.69390848746202,137,1,0,6,3,4,3,1,0,0.0,0.0,1,47,37.24277940359926
6.448317304911492,9.585184320606084,60,1,0,10,0,4,2,2,1,14.297355778348406,2.955668985676944,5,32,20.24616092378486
4.994300616203999,10.796169115188247,211,2,1,12,1,1,2,-1,0,0.0,0.0,1,11,23.42855771810617
5.453256062432218,8.309634793805849,291,2,0,7,3,2,1,1,1,14.672620751408017,0.5298916981275195,1,32,16.280885095887786
19.40158863199767,10.592189117719737,38,1,2,13,0,1,3,-2,0,0.0,0.0,5,24,29.285917631329987
2.743226157356179,2.7705474357290267,247,3,2,5,2,4,3,1,3,22.263904905416915,10.066200072893498,3,15,21.98272062352458
0.42724269229748174,4.669820836301877,16,3,0,8,2,1,2,-1,0,0.0,0.0,3,13,13.177768192346349
5.0994126198843635,6.545669040422988,21,3,0,15,2,2,2,0,1,11.150970628344574,3.0283615882156005,5,12,21.390670655310714
7.235835715042193,7.841911787828753,83,2,0,7,3,2,3,-1,1,11.634554662170435,1.6737295499200096,5,32,15.366456514393594
13.68761084717668,24.506499680893246,139,1,1,14,3,4,3,1,3,76.37393212171925,7.5120043095325215,2,27,76.15819736042427
20.180167880953828,13.488998035926134,181,1,0,13,1,1,2,-1,0,0.0,0.0,3,10,34.05132434124518
1.887054492890293,4.337951352541751,194,3,0,8,2,2,3,-1,1,4.081722751542645,1.5343230082072719,2,25,11.950887986943872
5.294003085357758,1.9930794707023463,194,2,1,7,0,3,2,1,2,36.04506745280948,2.6862642159257795,3,46,35.94258907159609
1.959846407775663,6.6866686171079674,279,3,0,10,2,2,1,1,1,6.724491361888294,1.3658216825045413,5,41,17.03876958034235
6.343516713078087,1.6864636708171337,245,3,1,11,1,4,2,2,3,29.405316703288733,11.273474717368352,3,16,29.517902648851443
9.683315596448072,9.788077496253589,191,2,0,14,2,4,3,1,1,13.060226179722953,2.824024859135967,5,19,24.07928464114783
3.893188046098421,5.240697749436242,231,3,1,10,1,3,2,1,2,14.918114077381963,4.165303777446114,3,50,15.522451206957346
10.874545685862909,8.274759482093378,199,2,2,14,2,1,1,0,0,0.0,0.0,5,14,22.22767061701384
1.339310320472938,3.0776430492894926,250,3,1,8,1,3,2,1,2,20.054836919452022,8.251703497628174,0,21,20.090654684835357
5.175056674803457,5.114463080287045,275,2,0,14,3,2,2,0,0,0.0,0.0,1,30,18.447421568534875
5.132418015574957,2.346305387111038,258,3,1,12,1,4,1,3,3,29.309965700817777,9.267478960816955,0,38,28.7987614736521
2.0046827990159044,8.484534550541083,178,2,1,8,0,1,2,-1,0,0.0,0.0,1,23,16.885798566275486
0.37171369440746355,14.507098971788293,105,1,2,15,1,2,2,0,1,22.410793602790186,2.5720833569427763,4,16,29.517092422406332
17.9873155488668,15.518318855030293,127,1,2,9,1,2,3,-1,1,19.001210637921172,2.870300010812633,5,15,33.60186111551006
7.2893501258679105,9.394344560522217,47,1,2,12,3,4,2,2,0,0.0,0.0,4,35,20.93056545078075
19.771748533725592,3.0195029165287934,289,1,2,9,2,4,2,2,0,0.0,0.0,0,16,23.164098424182924
7.671518602935122,11.440782662434401,103,2,0,7,2,2,2,0,1,14.717523548776976,4.707490161961706,0,35,18.518629033412807
17.96912388827089,6.8607224444087915,244,1,0,6,1,1,3,-2,0,0.0,0.0,5,38,24.609081017025925
3.236436494743372,25.739452886584314,117,1,1,11,1,4,3,1,0,0.0,0.0,2,33,37.29515584460519
8.442277137236488,11.991862432497948,271,1,0,7,2,1,3,-2,0,0.0,0.0,2,23,20.07453768552161
10.871757016158343,12.063951705333311,196,1,0,8,1,3,1,2,0,0.0,0.0,1,27,23.12090630382054
2.0001714545630005,5.368603461908512,105,2,2,9,0,2,3,-1,0,0.0,0.0,1,41,15.491571768560028
4.973174739477786,5.082980892332564,291,2,0,5,3,4,2,2,3,54.94381019149619,5.677877235478264,1,27,54.69589139452934
8.509622521317873,11.618522265227861,33,3,1,7,3,3,3,0,0,0.0,0.0,0,25,19.201459673857535
2.2556359067984433,4.457792922039987,89,3,2,9,3,1,3,-2,0,0.0,0.0,0,20,12.83013382036901
3.9065393855263206,3.345371262737152,137,3,0,9,3,1,1,0,0,0.0,0.0,3,27,11.90341096282386
4.864382732819532,15.613883334136183,255,1,1,12,2,2,2,0,0,0.0,0.0,4,17,27.06273149964707
13.698354541192293,5.259396944960785,76,2,1,8,2,2,1,1,1,15.865149245422467,1.2189182088432537,2,17,19.76608213716611
9.233370930769633,6.126915581058874,159,2,1,5,1,3,2,1,1,8.827982623792602,2.8288439943800068,4,41,15.990584522968742
11.370769972825693,9.306648401177606,119,1,1,8,0,3,1,2,0,0.0,0.0,2,10,19.685065950042464
3.2975848410224313,0.8640330814972388,30,2,1,8,1,2,3,-1,0,0.0,0.0,4,36,8.748407319695445
8.290824000781289,6.045386199347995,38,2,2,6,1,1,3,-2,0,0.0,0.0,1,28,14.981029747480697
9.36001837943982,18.289500436596303,38,1,1,10,2,2,2,0,0,0.0,0.0,1,16,28.420561093092605
2.472667907481905,4.590776119005653,61,2,1,8,3,1,2,-1,0,0.0,0.0,5,48,11.640944699025784
27.25251703287964,16.558782907123092,153,1,2,8,3,3,2,1,1,38.70188487925668,6.4717540549091614,0,10,44.280652567780535
11.150667050801104,4.498428507852368,43,3,2,11,2,3,2,1,0,0.0,0.0,1,38,15.648471581666177
5.677373261652268,13.452797430513801,293,1,0,6,2,4,1,3,0,0.0,0.0,3,37,19.36656380057164
6.0374619748800695,0.4866873787847758,125,3,2,7,2,3,1,2,1,2.436814650088917,0.9220889509661842,5,44,7.389634157428584
9.117024594437693,4.420918743141257,164,3,2,13,3,4,2,2,1,11.963444473944953,6.017014145306943,2,47,16.84702027261577
20.233082559628972,28.625557436967956,112,1,2,9,3,4,3,1,1,46.329515063719555,6.653273379354427,5,32,48.39988052031304
16.65731945118641,8.324990274353707,19,2,0,12,3,1,3,-2,0,0.0,0.0,0,43,24.926786596405062
11.458660115802557,9.836765712036998,11,1,1,10,1,2,3,-1,0,0.0,0.0,4,33,21.223437572311195
12.165617170919997,0.7111801320561489,80,1,1,6,3,4,2,2,2,54.45631013416731,7.300796173097111,1,10,54.55288154870097
9.064213381324853,10.421217071047643,113,2,2,14,1,1,1,0,0,0.0,0.0,5,14,24.670633644690167
6.032202833082037,1.064717405514614,171,3,2,6,2,4,3,1,0,0.0,0.0,2,26,6.942460814096023
13.089563016644789,14.161259449575565,179,2,1,11,3,4,1,3,1,26.736566859907207,5.723555083586572,0,14,28.433685898256975
13.84432831498334,9.729642295087583,15,2,2,6,2,4,2,2,3,52.79464192751378,10.855546373138392,3,15,52.310453205654206
11.00034839528034,7.714845010879542,41,2,2,5,1,4,1,3,3,36.17214777736501,6.977252300195534,0,15,36.33676207628491
4.166073782987795,2.9894558754456337,214,3,1,8,0,4,3,1,2,22.35316171582715,5.2293673848119155,1,22,22.203615287740583
4.901441039070818,16.105123776721854,34,2,1,15,2,1,1,0,0,0.0,0.0,2,27,30.790010008958276
13.103225001158194,16.307381808152755,212,1,1,14,3,2,3,-1,0,0.0,0.0,0,46,29.563614864622366
14.99883788666493,1.9541922507049723,292,2,2,11,3,4,2,2,1,8.39123001670954,1.3478948753621056,0,40,16.636542228382574
9.198104138465633,10.529774024200426,50,3,1,9,3,2,2,0,1,6.447799733775215,2.924846267693116,3,23,20.626851225953857
25.600455697417097,13.511378674227563,159,1,0,10,2,4,1,3,0,0.0,0.0,1,22,38.85012617152995
8.459514244877305,15.387922268832002,188,2,0,5,3,4,2,2,0,0.0,0.0,5,11,23.410961918696326
9.733932890597588,6.524686461986334,83,2,1,12,2,3,3,0,1,23.829140125507873,2.6468283390000926,5,24,23.453709355497114
5.809338546784817,3.5852330220395956,88,3,0,15,2,1,1,0,0,0.0,0.0,2,27,17.883145589853065
6.537549158354636,1.2373107813174555,203,3,2,12,2,1,2,-1,0,0.0,0.0,2,45,13.23522854765791
3.852774989396033,8.60615035821337,141,2,2,6,3,3,2,1,2,24.729580793333096,4.76872429617461,3,35,25.636102593844242
20.049862790271625,14.13715261047469,273,1,2,8,3,4,2,2,2,79.62361970655807,11.017605084324819,2,15,79.38361491471477
8.5785299198287,12.32719929618246,237,2,2,10,3,1,2,-1,0,0.0,0.0,4,47,21.507930548845213
15.143569876635732,4.921762961062965,27,2,1,15,2,2,2,0,1,17.653797788995238,3.853386275726956,0,41,20.91636726953989
5.4796200496715315,6.517301351256801,81,3,0,12,1,4,2,2,1,7.508059039834892,2.7456896229600654,0,44,17.953018688333255
15.393316219599958,5.848409600588603,127,1,2,13,0,2,1,1,0,0.0,0.0,0,34,21.10719174696212
2.7907063844269233,5.4308018167139025,268,3,2,9,3,3,2,1,0,0.0,0.0,2,41,13.47987956771944
5.202763247791199,8.569947411462898,67,3,0,11,1,2,1,1,0,0.0,0.0,0,33,20.074407024654025
24.206377097333487,10.837031832554233,55,1,2,13,0,1,3,-2,0,0.0,0.0,3,34,34.55672050891616
10.594223873688879,10.815574876023236,51,2,1,15,0,3,3,0,1,15.407163537637292,5.546708169033623,3,22,25.345757040305745
9.531402087946875,7.829421133503397,20,1,1,10,3,4,3,1,3,87.65601285470711,8.452091037772302,0,16,88.05367940914412
28.551334095927682,9.683159567997288,48,1,2,15,3,1,2,-1,0,0.0,0.0,5,20,38.12479960850142
22.907483139728647,22.748019836068302,205,1,0,6,3,4,2,2,3,78.79578455693358,7.567844789801365,2,49,78.19116104954719
0.7248776019721016,15.469840858691523,225,2,0,7,2,1,2,-1,0,0.0,0.0,0,43,22.607306000071812
2.610804071356817,3.6748647554554603,48,3,2,15,2,4,2,2,2,15.841763152637128,2.042797407459191,0,41,18.512535362254038
5.941983006482185,3.548334072004098,40,1,1,13,3,4,3,1,0,0.0,0.0,3,38,16.853655871969373
5.555629106395028,8.408296246255027,0,3,2,11,0,1,2,-1,0,0.0,0.0,5,29,18.898300647401214
3.9347864507030157,4.557772263710124,169,2,0,10,0,4,2,2,3,58.92484687518755,14.268058698255544,0,35,58.940893837341925
3.269902249181957,3.4261591244752245,63,3,2,11,2,4,1,3,1,15.13557983255124,6.9729412552727625,3,42,14.91469353584814
4.7291017147613035,5.267543607454823,164,3,2,7,3,4,1,3,1,14.826734538522953,3.957971762605271,3,48,15.140869026854201
5.72947613811114,4.694593908086068,111,3,2,10,3,2,3,-1,1,11.42790028809781,3.3532180430535323,4,50,14.868656871912403
6.829085193444891,2.5834621571519403,273,3,1,14,3,3,3,0,0,0.0,0.0,4,16,15.545898853691336
9.2634845190437,20.10717116878265,31,1,1,7,2,3,2,1,1,36.59584445880562,6.142649118406613,4,34,36.696612566307465
7.307599002789416,11.87306599665617,160,2,1,15,3,1,1,0,0,0.0,0.0,4,38,26.605696526067202
11.943559096048771,6.289771202124794,99,1,2,14,3,3,3,0,0,0.0,0.0,1,21,20.741399732954836
10.461722800545171,13.096042806263661,2,2,2,9,1,3,1,2,0,0.0,0.0,1,30,23.52058613709554
3.8711957052108388,0.5898618715953462,183,3,2,9,3,1,2,-1,0,0.0,0.0,1,21,9.573440971274746
11.726779848791987,12.131806469724474,169,1,0,11,3,3,1,2,2,32.166504362326606,3.7638048833400375,0,30,32.481166168406176
3.7148279824707604,4.911092440000155,260,3,1,9,2,4,1,3,1,11.823395789933297,3.371590715909321,0,50,14.381155443903381
8.741960331869244,8.379426807631509,222,3,2,11,1,1,1,0,0,0.0,0.0,3,31,19.82430245767215
11.778795581052224,3.2973288157728833,198,2,1,6,1,4,3,1,0,0.0,0.0,3,17,15.190452469696076
4.603847846565584,2.021185842276046,257,2,0,14,3,1,1,0,0,0.0,0.0,4,15,15.566872880329743
16.107044201068472,3.6740739479440125,69,1,2,5,1,4,2,2,2,61.339203226871795,8.798390501148884,0,46,61.57784018734434
4.850367048131615,4.402873628797402,72,3,2,10,3,2,1,1,1,13.809265783017356,3.5460166051132322,5,45,14.025239665091444
13.05153130203684,10.453606160538005,120,1,1,14,3,1,2,-1,0,0.0,0.0,1,30,24.389295649743513
9.033190215069896,5.224077234565352,219,2,1,7,2,2,3,-1,0,0.0,0.0,5,37,13.339103982278472
3.353786065678504,7.532997861846674,249,2,1,12,2,1,2,-1,0,0.0,0.0,2,18,19.980073597721827
3.8136657395662485,9.422695766166271,297,1,2,6,2,4,1,3,0,0.0,0.0,4,26,15.183827479633596
3.5456496786249825,1.7751935646721773,148,3,2,10,1,2,2,0,1,14.08484136142009,4.826694817062616,1,42,13.20489213824073
11.631149133687499,9.173042369380076,20,2,1,7,3,2,3,-1,1,14.645559651231878,1.8642178230588082,3,39,20.82177727271569
10.167985441613235,4.410679405141421,296,2,2,13,3,2,3,-1,0,0.0,0.0,4,26,18.04118487032109
4.807417083000637,4.2174546231909025,3,3,1,10,3,2,2,0,1,9.522189594071468,3.6044518105533814,1,36,13.695960495321994
14.441555690496175,6.72752073556215,11,2,2,8,1,2,3,-1,0,0.0,0.0,1,50,21.52153883028935
6.934573158550002,6.637634524777007,9,3,2,7,3,3,3,0,2,29.74002461897578,8.596396621007413,5,31,30.318693905848722
1.1207186325302518,10.082038370328327,258,3,0,7,0,4,1,3,1,10.450834964858178,3.4763058322961853,0,40,17.848405092736908
5.3541037841885375,10.351648988197335,189,2,2,15,3,1,3,-2,0,0.0,0.0,3,34,25.586091520816247
13.215650020035687,10.417956759823731,244,2,0,14,3,2,1,1,1,18.21026267083804,3.8059901210280924,4,10,23.464424292391964
5.808597240431176,5.210802627009998,129,3,2,6,3,3,1,2,1,12.23623122878633,4.1127071204101915,3,21,11.885996717041037
3.5984236986586833,5.89102032287926,60,1,2,10,3,2,3,-1,0,0.0,0.0,0,23,14.539086568634762
6.859070468737885,5.795166000322341,2,2,0,15,0,1,3,-2,0,0.0,0.0,4,37,20.97151341696244
10.747809481523007,4.0966785680727975,146,3,2,11,2,1,2,-1,0,0.0,0.0,5,41,15.091381929034881
